ADM3396B,ADM3396,20159,0,0,0
ADM4749A,ADM4749,20159,0,0,0
ADM3719A,ADM3719,20159,0,0,0
ADM3722M,ADM3722,20161,0,0,0
ADM2381A,ADM2381,20159,1,0,0
ADM2381B,ADM2381,20159,1,0,0
ADM2381M,ADM2381,20161,1,0,0
ADM2381N,ADM2381,20161,1,0,0
ADM4779M,ADM4779,20161,0,0,0
ADM3726A,ADM3726,20159,0,0,0
ADM2713A,ADM2713,20159,0,0,0
ADM6275C,ADM6275,20161,0,0,0
ADM3745A,ADM3745,20159,0,0,0
ADM3751M,ADM3751,20161,0,0,0
ADM6261A,ADM6261,20161,0,0,0
ADM6261C,ADM6261,20161,0,0,0
ADM6261D,ADM6261,20161,0,0,0
ADM6279C,ADM6279,20161,0,0,0
ADM3993A,ADM3993,20159,0,0,0
ADM6277C,ADM6277,20161,0,0,0
ADX5300,ADX5300,20159,0,0,0
ADM4307A,ADM4307,20159,0,0,0
ADX5340,ADX5340,20159,0,0,0
ADM2741A,ADM2741,20159,0,0,0
ADM2741M,ADM2741,20161,0,0,0
ADM2741N,ADM2741,20161,0,0,0
ADM2741P,ADM2741,20161,0,0,0
ADM2772A,ADM2772,20159,0,0,0
ADM2772M,ADM2772,20161,0,0,0
ADM2772N,ADM2772,20161,0,0,0
ADM4315M,ADM4315,20161,0,0,0
ADX6250,ADX6250,20159,0,0,0
ADM3308M,ADM3308,20161,0,0,0
ADM3319A,ADM3319,20159,0,0,0
ADM3319B,ADM3319,20159,0,0,0
ADM3319M,ADM3319,20161,0,0,0
ADM3319N,ADM3319,20161,0,0,0
ADX6269,ADX6269,20159,0,0,0
ADM4318A,ADM4318,20159,0,0,0
ADM4318M,ADM4318,20161,0,0,0
AHL1500A,AHL1500,20161,0,0,0
ADM3323A,ADM3323,20159,0,0,0
ADM3323M,ADM3323,20161,0,0,0
ADM4336M,ADM4336,20161,0,0,0
ALG2901A,ALG2901,20159,0,0,0
ALG2901B,ALG2901,20159,0,0,0
ADM4340A,ADM4340,20159,0,0,0
ADM4340B,ADM4340,20159,0,0,0
ADM4340M,ADM4340,20161,0,0,0
ADM4340N,ADM4340,20161,0,0,0
ALG3901A,ALG3901,20159,0,0,0
AMT3902A,AMT3902,20161,0,0,0
ADX5355,ADX5355,20161,0,0,0
ADM4345A,ADM4345,20159,0,0,0
ADM4345B,ADM4345,20159,0,0,0
ADM4345M,ADM4345,20161,0,0,0
ADM4345N,ADM4345,20161,0,0,0
ADM3340A,ADM3340,20159,0,0,0
ADM3340B,ADM3340,20159,0,0,0
ADM3340C,ADM3340,20159,0,0,0
ADM3340M,ADM3340,20161,0,0,0
AMT3903A,AMT3903,20159,0,0,0
ADX6266,ADX6266,20161,0,0,0
ADM4350A,ADM4350,20159,0,0,0
ADM4350B,ADM4350,20159,0,0,0
ADM4350M,ADM4350,20161,0,0,0
ADM4350N,ADM4350,20161,0,0,0
ADM3350A,ADM3350,20159,0,0,0
ADM3350B,ADM3350,20159,0,0,0
ADM3350C,ADM3350,20159,0,0,0
ADM3350M,ADM3350,20161,0,0,0
ADM3350N,ADM3350,20161,0,0,0
ADM3350P,ADM3350,20161,0,0,0
ADM3378A,ADM3378,20159,0,0,0
ADM3378M,ADM3378,20161,0,0,0
ANP1505A,ANP1505,20159,0,0,0
ANP1505B,ANP1505,20159,0,0,0
ANP1505C,ANP1505,20161,0,0,0
