ADM1100 - Introduction To Business Mgmt.,,,,,,,,
ART6972 - Médiation / Mediation,,,,,,,,
20139,ART6972A,LEC,1,F,08:30,11:30,DMS 10143,Edith-Anne Pageot
ART6973 - Oeuvre Contexte / Art Context,,,,,,,,
20141,ART6973A,LEC,1,F,08:30,11:30,LMX 112,Penny Cousineau-Levine
BCH2333 - Introduction To Biochemistry,,,,,,,,
20141,BCH2333A 1DGD 1LAB,LEC,1,T,13:00,14:30,MRN AUD,Vasek Mezl
,,LEC,2,R,11:30,13:00,MRN AUD,Vasek Mezl
,,DGD,1,M,10:00,11:30,BSC 140,N/A
,,DGD,2,M,11:30,13:00,BSC 140,N/A
,,DGD,3,M,13:00,14:30,BSC 140,N/A
,,DGD,4,M,14:30,16:00,BSC 140,N/A
,,DGD,5,W,10:00,11:30,BSC 140,N/A
,,DGD,6,W,11:30,13:00,FSS 1030,N/A
,,DGD,7,W,13:00,14:30,BSC 140,N/A
,,DGD,8,W,14:30,16:00,BSC 140,N/A
,,DGD,9,W,16:00,17:30,BSC 140,N/A
,,DGD,10,W,17:30,19:00,BSC 140,N/A
,,DGD,11,R,16:00,17:30,BSC 140,N/A
,,DGD,12,R,17:30,19:00,BSC 140,N/A
,,LAB,1,M,08:30,11:30,BSC 211,Alexandra Pettit
,,LAB,2,M,08:30,11:30,BSC 211,Luc Poitras
,,LAB,3,M,13:00,16:00,BSC 211,N/A
,,LAB,4,M,13:00,16:00,BSC 211,N/A
,,LAB,5,T,08:30,11:30,BSC 211,N/A
,,LAB,6,T,08:30,11:30,BSC 211,N/A
,,LAB,7,T,14:30,17:30,BSC 211,N/A
,,LAB,8,T,14:30,17:30,BSC 211,N/A
,,LAB,9,W,08:30,11:30,BSC 211,N/A
,,LAB,10,W,08:30,11:30,BSC 211,N/A
,,LAB,11,R,08:30,11:30,BSC 211,N/A
,,LAB,12,R,08:30,11:30,BSC 211,N/A
,,LAB,13,R,13:00,16:00,BSC 211,N/A
,,LAB,14,R,13:00,16:00,BSC 211,N/A
,,LAB,15,F,13:00,16:00,BSC 211,N/A
,,LAB,16,F,13:00,16:00,BSC 211,N/A
,,LAB,17,W,19:00,22:00,BSC 211,N/A
,,LAB,18,W,19:00,22:00,BSC 211,N/A
,BCH2333B 1DGD 1LAB,LEC,1,W,16:00,17:30,MRN AUD,Vasek Mezl
,,LEC,2,F,14:30,16:00,MRN AUD,Daniel Figeys
,,DGD,1,M,10:00,11:30,BSC 140,N/A
,,DGD,2,M,11:30,13:00,BSC 140,N/A
,,DGD,3,M,13:00,14:30,BSC 140,N/A
,,DGD,4,M,14:30,16:00,BSC 140,N/A
,,DGD,5,W,10:00,11:30,BSC 140,N/A
,,DGD,6,W,11:30,13:00,FSS 1030,N/A
,,DGD,7,W,13:00,14:30,BSC 140,N/A
,,DGD,8,W,14:30,16:00,BSC 140,N/A
,,DGD,9,W,16:00,17:30,BSC 140,N/A
,,DGD,10,W,17:30,19:00,BSC 140,N/A
,,DGD,11,R,16:00,17:30,BSC 140,N/A
,,DGD,12,R,17:30,19:00,BSC 140,N/A
,,LAB,1,M,08:30,11:30,BSC 211,Alexandra Pettit
,,LAB,2,M,08:30,11:30,BSC 211,Luc Poitras
,,LAB,3,M,13:00,16:00,BSC 211,N/A
,,LAB,4,M,13:00,16:00,BSC 211,N/A
,,LAB,5,T,08:30,11:30,BSC 211,N/A
,,LAB,6,T,08:30,11:30,BSC 211,N/A
,,LAB,7,T,14:30,17:30,BSC 211,N/A
,,LAB,8,T,14:30,17:30,BSC 211,N/A
,,LAB,9,W,08:30,11:30,BSC 211,N/A
,,LAB,10,W,08:30,11:30,BSC 211,N/A
,,LAB,11,R,08:30,11:30,BSC 211,N/A
,,LAB,12,R,08:30,11:30,BSC 211,N/A
,,LAB,13,R,13:00,16:00,BSC 211,N/A
,,LAB,14,R,13:00,16:00,BSC 211,N/A
,,LAB,15,F,13:00,16:00,BSC 211,N/A
,,LAB,16,F,13:00,16:00,BSC 211,N/A
,,LAB,17,W,19:00,22:00,BSC 211,N/A
,,LAB,18,W,19:00,22:00,BSC 211,N/A
BCH2733 - Introduction A La Biochimie,,,,,,,,
20141,BCH2733 1DGD 1LAB,LEC,1,W,13:00,14:30,MNT 203,Vasek Mezl
,,LEC,2,F,11:30,13:00,MNT 203,Danielle Carrier
,,DGD,1,M,16:00,17:30,BSC 140,N/A
,,DGD,2,M,17:30,19:00,BSC 140,N/A
,,DGD,3,F,13:00,14:30,CBY D103,N/A
,,DGD,4,F,14:30,16:00,CBY D103,N/A
,,LAB,1,W,14:30,17:30,BSC 211,Alexandra Pettit
,,LAB,2,W,14:30,17:30,BSC 211,Luc Poitras
,,LAB,3,F,08:30,11:30,BSC 211,N/A
,,LAB,4,F,08:30,11:30,BSC 211,N/A
,,LAB,5,F,13:00,16:00,BSC 211,N/A
,,LAB,6,F,13:00,16:00,BSC 211,N/A
BCH3120 - General Intermediary Metabol.,,,,,,,,
20141,BCH3120A,LEC,1,M,10:00,11:30,MRN AUD,Zemin Yao
,,LEC,2,W,08:30,10:00,MRN AUD,Zemin Yao
BCH3125 - Protein Structure And Function,,,,,,,,
20141,BCH3125A,LEC,1,T,10:00,11:30,ART 033,John Baenziger
,,LEC,2,R,08:30,10:00,ART 033,John Baenziger
,,DGD,1,F,11:30,13:00,MRT 218,N/A
BCH3170 - Molecular Biology,,,,,,,,
20139,BCH3170A,LEC,1,T,11:30,13:00,MRN AUD,Marc Ekker
,,LEC,2,F,13:00,14:30,MRN AUD,Marc Ekker
BCH3346 - Biochemistry Laboratory Ii,,,,,,,,
20141,BCH3346A,LAB,1,M,11:30,17:30,BSC 202,Alexandra Pettit
,BCH3346B,LAB,1,T,11:30,17:30,BSC 202,Alexandra Pettit
,BCH3346C,LAB,1,R,11:30,17:30,BSC 202,Alexandra Pettit
,BCH3346D,LAB,1,W,13:00,19:00,BSC 202,Alexandra Pettit
BCH3356 - Molecular Biology Laboratory,,,,,,,,
20139,BCH3356A 1DGD,DGD,1,F,14:30,16:00,UCU AUD,N/A
,,DGD,2,R,08:30,10:00,BSC 140,N/A
,,LAB,1,M,11:30,17:30,DEP,Luc Poitras
,BCH3356B 1DGD,DGD,1,F,14:30,16:00,DEP,N/A
,,DGD,2,R,08:30,10:00,DEP,N/A
,,LAB,1,M,11:30,17:30,BSC 202,Luc Poitras
,BCH3356C 1DGD,DGD,1,F,14:30,16:00,DEP,N/A
,,DGD,2,R,08:30,10:00,DEP,N/A
,,LAB,1,T,13:00,19:00,BSC 211,Luc Poitras
,BCH3356D 1DGD,DGD,1,F,14:30,16:00,DEP,N/A
,,DGD,2,R,08:30,10:00,DEP,N/A
,,LAB,1,T,13:00,19:00,BSC 202,Luc Poitras
,BCH3356E 1DGD,DGD,1,F,14:30,16:00,DEP,N/A
,,DGD,2,R,08:30,10:00,DEP,N/A
,,LAB,1,W,11:30,17:30,BSC 202,Luc Poitras
,BCH3356F 1DGD,DGD,1,F,14:30,16:00,DEP,N/A
,,DGD,2,R,08:30,10:00,DEP,N/A
,,LAB,1,R,11:30,17:30,BSC 211,Luc Poitras
,BCH3356G 1DGD,DGD,1,F,14:30,16:00,DEP,N/A
,,DGD,2,R,08:30,10:00,DEP,N/A
,,LAB,1,R,11:30,17:30,BSC 202,Luc Poitras
BCH3520 - Métabolisme Intermédiaire Gén.,,,,,,,,
20141,BCH3520A,LEC,1,M,10:00,11:30,SMD 425,Céline Aguer
,,LEC,2,W,08:30,10:00,SMD 425,Céline Aguer
BCH3525 - Struc. Et Fonc. Des Protéines,,,,,,,,
20141,BCH3525A,LEC,1,M,13:00,14:30,SMD 222,Jean-François Couture
,,LEC,2,W,11:30,13:00,SMD 222,Jean-François Couture
,,DGD,1,F,11:30,13:00,UCU 205,N/A
BCH3570 - Biologie Moléculaire,,,,,,,,
20139,BCH3570A,LEC,1,T,10:00,11:30,CBY D207,Odette Laneuville
,,LEC,2,R,08:30,10:00,CBY D207,Odette Laneuville
BCH3746 - Laboratoire De Biochimie Ii,,,,,,,,
20141,BCH3746A,LAB,1,W,13:00,19:00,BSC 202,Alexandra Pettit
BCH3756 - Lab. De Biologie Moléculaire,,,,,,,,
20139,BCH3756A,DGD,1,R,11:30,13:00,FTX 361,N/A
,,LAB,1,M,11:30,17:30,DEP,Luc Poitras
,BCH3756B,DGD,1,R,11:30,13:00,DEP,N/A
,,LAB,1,W,11:30,17:30,BSC 211,Luc Poitras
BCH4040 - Pro Rech-Biochim/Res Pro-Bioch,,,,,,,,
20139,BCH4040,LAB,1,N/A,0,0,N/A,Kathryn Wright
20141,BCH4040,LAB,1,N/A,0,0,N/A,Kathryn Wright
BCH4101 - Human Genome Structure & Func,,,,,,,,
20141,BCH4101,LEC,1,T,10:00,11:30,SCR 002,Jonathan Lee
,,LEC,2,R,08:30,10:00,SCR 002,Jonathan Lee
BCH4122 - Structural Biology Of Proteins,,,,,,,,
20139,BCH4122A,LEC,1,T,16:00,17:30,LPR 155,Mary Hefford
,,LEC,2,R,14:30,16:00,LPR 155,Mary Hefford
BCH4123 - Pathological Chemistry,,,,,,,,
20141,BCH4123,LEC,1,M,10:00,11:30,VNR 1075,Ronald Booth
,,LEC,2,W,08:30,10:00,BSC 140,Ronald Booth
BCH4125 - Cellular Regulation & Control,,,,,,,,
20141,BCH4125,LEC,1,T,13:00,14:30,VNR 1095,Kristin Baetz
,,LEC,2,R,11:30,13:00,VNR 1095,Kristin Baetz
BCH4172 - Topics In Biotechnology,,,,,,,,
20139,BCH4172,LEC,1,F,13:00,16:00,LMX 342,Vasek Mezl
,,DGD,1,T,13:00,14:30,BSC 140,N/A
BCH4300 - Selected Topics Biochem.,,,,,,,,
20139,BCH4300A,LEC,1,M,13:00,14:30,STE A0150,Ilona Skerjanc
,,LEC,2,W,11:30,13:00,STE A0150,Ilona Skerjanc
20141,BCH4300B,LEC,1,W,11:30,13:00,SMD 429,David Bickel
,,LEC,2,R,16:00,17:30,SMD 429,David Bickel
,BCH4300C,LEC,1,T,11:30,13:00,TBT 315,Subash Sad
,,LEC,2,F,13:00,14:30,TBT 315,Subash Sad
BCH4501 - Structure/Fonction Génome,,,,,,,,
20141,BCH4501,LEC,1,T,10:00,11:30,MCD 120,Elaine Beaulieu
,,LEC,2,R,08:30,10:00,MCD 120,Elaine Beaulieu
BCH4522 - Bio. Structurale Des Protéines,,,,,,,,
20139,BCH4522,LEC,1,M,14:30,16:00,KED B004,Danielle Carrier
,,LEC,2,R,16:00,17:30,KED B004,Danielle Carrier
BCH4588 - Acides Nucléiques,,,,,,,,
20139,BCH4588,LEC,1,W,13:00,14:30,CBY B202,Martin Pelchat
,,LEC,2,F,11:30,13:00,CBY B202,Martin Pelchat
BCH4932 - Sém. Biochimie / Biochem. Sem.,,,,,,,,
20139,BCH4932A,SEM,1,T,14:30,16:00,BSC 140,Elaine Beaulieu
,BCH4932B,SEM,1,F,13:00,14:30,SMD 224,Elaine Beaulieu
,BCH4932C,SEM,1,T,16:00,17:30,BSC 140,Elaine Beaulieu
,BCH4932D,SEM,1,F,14:30,16:00,BSC 140,Elaine Beaulieu
,BCH4932E,SEM,1,F,13:00,14:30,MRT 252,Elaine Beaulieu
,BCH4932F,SEM,1,F,14:30,16:00,MRT 252,Elaine Beaulieu
20141,BCH4932A,SEM,1,T,14:30,16:00,BSC 140,Elaine Beaulieu
,BCH4932B,SEM,1,F,13:00,14:30,SMD 224,Elaine Beaulieu
,BCH4932C,SEM,1,T,16:00,17:30,BSC 140,Elaine Beaulieu
,BCH4932D,SEM,1,F,14:30,16:00,BSC 140,Elaine Beaulieu
,BCH4932E,SEM,1,F,13:00,14:30,LMX 243,Elaine Beaulieu
,BCH4932F,SEM,1,F,14:30,16:00,LMX 243,Elaine Beaulieu
BCH5101 - Analysis Of -Omics Data,,,,,,,,
20141,BCH5101,LEC,1,W,13:00,16:00,RGN 2111,David Bickel
BCH5366 - Msc Seminar,,,,,,,,
20139,BCH5366F,SEM,1,R,15:00,17:00,RGN 2005,Adam Rudner
20141,BCH5366S,SEM,1,R,15:00,17:00,RGN 2003,Alexandre Blais
BCH8101 - Phy And Chem Meth In Bch,,,,,,,,
20139,BCH8101,LEC,1,T,13:00,16:00,RGN 3035,Daniel Figeys
BCH8103 - Adv.Top.Gene Ex-Pro Synthesis,,,,,,,,
20141,BCH8103,LEC,1,M,09:00,12:00,DEP,Ian Lorimer
BCH8104 - Adv Topics In Cell Regulation,,,,,,,,
20141,BCH8104,LEC,1,W,09:00,12:00,RGN 3035,Ilona Skerjanc
BCH8106 - Adv Top Nutri Regulation Meta,,,,,,,,
20139,BCH8106,LEC,1,R,09:00,12:00,RGN 2111,Mary-Ellen Harper
BCH8310 - Current Topic Rna Molec. Bio.,,,,,,,,
20139,BCH8310,LEC,1,R,13:00,16:00,RGN 2021,Martin Pelchat
BCH8366 - Phd Seminar,,,,,,,,
20139,BCH8366F,SEM,1,R,15:00,17:00,RGN 2005,Adam Rudner
20141,BCH8366S,SEM,1,R,15:00,17:00,RGN 2003,Alexandre Blais
BIM4316 - Modern Bioanalytical Chem,,,,,,,,
20141,BIM4316B 1LAB,LEC,1,T,11:30,13:00,SMD 330,Maxim Berezovski
,,LEC,2,F,13:00,14:30,SMD 330,Maxim Berezovski
,,LAB,1,W,13:00,17:00,MRN 08,Maxim Berezovski
,,LAB,2,F,08:30,12:30,MRN 08,Maxim Berezovski
BIM4900 - Séminaire Bim/Bim Seminar,,,,,,,,
20139,BIM4900A,SEM,1,F,14:30,16:00,FSS 1005,Tony Durst
,BIM4900B,SEM,1,F,11:30,13:00,FTX 361,Isabelle Dion
,BIM4900C,SEM,1,F,13:00,14:30,SMD 330,Tony Durst
,BIM4900D,SEM,1,M,10:00,11:30,MRT 221,Gabriel Guillet
,BIM4900E,SEM,1,M,10:00,11:30,BSC 140,Alp Oran
,BIM4900F,SEM,1,M,13:00,14:30,CBY E016,Gabriel Guillet
,BIM4900G,SEM,1,F,14:30,16:00,FSS 7035,Alp Oran
,BIM4900H,SEM,1,F,14:30,16:00,FSS 4012,Laia Navarro Martin
,BIM4900I,SEM,1,M,13:00,14:30,DMS 11143,Angela Yeung
20141,BIM4900A,SEM,1,R,16:00,17:30,LMX 215,Tony Durst
,BIM4900B,SEM,1,F,11:30,13:00,FTX 361,Isabelle Dion
,BIM4900C,SEM,1,F,13:00,14:30,SMD 402,Isabelle Dion
,BIM4900D,SEM,1,M,10:00,11:30,FSS 14001,Gabriel Guillet
,BIM4900E,SEM,1,M,10:00,11:30,DMS 9161,Alp Oran
,BIM4900F,SEM,1,M,13:00,14:30,CBY E016,Gabriel Guillet
,BIM4900G,SEM,1,F,14:30,16:00,FSS 7035,Alp Oran
,BIM4900H,SEM,1,F,14:30,16:00,FSS 4012,Laia Navarro Martin
,BIM4900I,SEM,1,M,13:00,14:30,DMS 11143,Angela Yeung
BIO1109 - Principles Of Biology,,,,,,,,
20139,BIO1109,LEC,1,M,13:00,14:30,MRT 205,Françoise Cossette
,,LEC,2,W,11:30,13:00,MRT 205,Françoise Cossette
BIO1130 - Introduct. To Organism. Biolo,,,,,,,,
20139,BIO1130A 1LAB,LEC,1,M,08:30,10:00,MRN AUD,Jon Houseman
,,LEC,2,R,10:00,11:30,MRN AUD,Jon Houseman
,,LAB,1,M,14:30,17:30,BSC 312,Fabien Avaron
,,LAB,2,T,14:30,17:30,BSC 312,Nathalie Bourassa
,,LAB,3,W,14:30,17:30,BSC 312,Marc Charette
,,LAB,4,R,14:30,17:30,BSC 312,N/A
,,LAB,5,F,13:00,16:00,BSC 312,N/A
,,LAB,6,M,14:30,17:30,BSC 330,N/A
,,LAB,7,T,14:30,17:30,BSC 330,N/A
,,LAB,8,W,14:30,17:30,BSC 330,N/A
,,LAB,9,R,14:30,17:30,BSC 330,N/A
,,LAB,10,F,13:00,16:00,BSC 330,N/A
,,LAB,11,W,14:30,17:30,BSC 310,N/A
,BIO1130B 1LAB,LEC,1,W,13:00,14:30,MRN AUD,Jon Houseman
,,LEC,2,F,11:30,13:00,MRN AUD,Jon Houseman
,,LAB,1,M,14:30,17:30,BSC 312,Fabien Avaron
,,LAB,2,T,14:30,17:30,BSC 312,Nathalie Bourassa
,,LAB,3,W,14:30,17:30,BSC 312,Marc Charette
,,LAB,4,R,14:30,17:30,BSC 312,N/A
,,LAB,5,F,13:00,16:00,BSC 312,N/A
,,LAB,6,M,14:30,17:30,BSC 330,N/A
,,LAB,7,T,14:30,17:30,BSC 330,N/A
,,LAB,8,W,14:30,17:30,BSC 330,N/A
,,LAB,9,R,14:30,17:30,BSC 330,N/A
,,LAB,10,F,13:00,16:00,BSC 330,N/A
,,LAB,11,W,14:30,17:30,BSC 310,N/A
,BIO1130C 1LAB,LEC,1,R,19:00,22:00,MRN AUD,Jon Houseman
,,LAB,1,M,14:30,17:30,BSC 335,Fabien Avaron
,,LAB,2,T,14:30,17:30,BSC 335,Nathalie Bourassa
,,LAB,3,W,14:30,17:30,BSC 335,N/A
,,LAB,4,R,14:30,17:30,BSC 335,N/A
,,LAB,5,F,13:00,16:00,BSC 335,N/A
,,LAB,6,M,14:30,17:30,BSC 335,Marc Charette
,,LAB,7,T,14:30,17:30,BSC 335,Charles Benoît
,,LAB,8,W,14:30,17:30,BSC 335,N/A
,,LAB,9,R,14:30,17:30,BSC 335,N/A
,,LAB,10,F,13:00,16:00,BSC 335,N/A
,,LAB,11,M,14:30,17:30,BSC 310,N/A
BIO1140 - Introduction To Cell Biology,,,,,,,,
20141,BIO1140A 1LAB,LEC,1,T,11:30,13:00,MRN AUD,Douglas Johnson
,,LEC,2,F,13:00,14:30,MRN AUD,Kathleen Gilmour
,,LAB,1,M,14:30,17:30,BSC 312,Fabien Avaron
,,LAB,2,T,14:30,17:30,BSC 312,N/A
,,LAB,3,W,14:30,17:30,BSC 312,N/A
,,LAB,4,R,14:30,17:30,BSC 312,N/A
,,LAB,5,M,14:30,17:30,BSC 330,N/A
,,LAB,6,T,14:30,17:30,BSC 330,N/A
,,LAB,7,W,14:30,17:30,BSC 330,N/A
,,LAB,8,R,14:30,17:30,BSC 330,N/A
,,LAB,9,M,14:30,17:30,BSC 335,N/A
,,LAB,10,T,14:30,17:30,BSC 335,N/A
,,LAB,11,R,14:30,17:30,BSC 335,N/A
,BIO1140B 1LAB,LEC,1,M,08:30,10:00,MRN AUD,Douglas Johnson
,,LEC,2,R,10:00,11:30,MRN AUD,Kathleen Gilmour
,,LAB,1,M,14:30,17:30,BSC 312,Fabien Avaron
,,LAB,2,T,14:30,17:30,BSC 312,N/A
,,LAB,3,W,14:30,17:30,BSC 312,N/A
,,LAB,4,R,14:30,17:30,BSC 312,Charles Benoît
,,LAB,5,F,13:00,16:00,BSC 312,Marc Charette
,,LAB,6,M,14:30,17:30,BSC 330,N/A
,,LAB,7,T,14:30,17:30,BSC 330,N/A
,,LAB,8,R,14:30,17:30,BSC 330,N/A
,,LAB,9,F,13:00,16:00,BSC 330,N/A
,,LAB,10,M,14:30,17:30,BSC 335,N/A
,,LAB,11,R,14:30,17:30,BSC 335,N/A
,BIO1140C 1LAB,LEC,1,M,14:30,16:00,MRN AUD,Douglas Johnson
,,LEC,2,R,16:00,17:30,MRN AUD,Kathleen Gilmour
,,LAB,1,T,14:30,17:30,BSC 310,Fabien Avaron
,,LAB,2,W,14:30,17:30,BSC 335,N/A
,,LAB,3,W,14:30,17:30,BSC 310,N/A
,,LAB,4,F,13:00,16:00,BSC 312,Charles Benoît
,,LAB,5,F,13:00,16:00,BSC 330,Marc Charette
,,LAB,6,F,13:00,16:00,BSC 335,N/A
,,LAB,7,T,14:30,17:30,BSC 335,N/A
,,LAB,8,W,14:30,17:30,BSC 330,N/A
,,LAB,9,W,14:30,17:30,BSC 335,N/A
,,LAB,10,F,13:00,16:00,BSC 335,N/A
,,LAB,11,T,14:30,17:30,BSC 310,N/A
BIO1300 - The Human Animal,,,,,,,,
20141,BIO1300,LEC,1,T,11:30,13:00,SCR 002,Françoise Cossette
,,LEC,2,F,13:00,14:30,SCR 002,Françoise Cossette
BIO1509 - Principes De Biologie,,,,,,,,
20139,BIO1509,LEC,1,R,17:30,20:30,SMD 222,Françoise Cossette
BIO1530 - Introd. À La Biolo. Des Organ.,,,,,,,,
20139,BIO1530A 1LAB,LEC,1,T,13:00,14:30,MRN AUD,François Chapleau
,,LEC,2,R,11:30,13:00,MRN AUD,François Chapleau
,,LAB,1,M,14:30,17:30,BSC 302,Fabien Avaron
,,LAB,2,T,14:30,17:30,BSC 302,Nathalie Bourassa
,,LAB,3,W,14:30,17:30,BSC 302,N/A
,,LAB,4,R,14:30,17:30,BSC 302,N/A
,,LAB,5,F,13:00,16:00,BSC 302,N/A
,,LAB,6,M,14:30,17:30,BSC 302,N/A
,,LAB,7,T,14:30,17:30,BSC 302,N/A
,,LAB,8,W,14:30,17:30,BSC 302,N/A
,,LAB,9,R,14:30,17:30,BSC 302,N/A
,,LAB,10,F,13:00,16:00,BSC 302,Marc Charette
,,LAB,11,F,13:00,16:00,BSC 310,Charles Benoît
,BIO1530B 1LAB,LEC,1,M,13:00,14:30,DMS 1110,François Chapleau
,,LEC,2,W,11:30,13:00,DMS 1110,N/A
,,LAB,1,R,14:30,17:30,BSC 310,Fabien Avaron
,,LAB,2,F,13:00,16:00,BSC 310,Nathalie Bourassa
BIO1540 - Intro. A Biologie Cellulaire,,,,,,,,
20141,BIO1540A 1LAB,LEC,1,M,11:30,13:00,MRN AUD,Caroline Petit-Turcotte
,,LEC,2,R,13:00,14:30,MRN AUD,Caroline Petit-Turcotte
,,LAB,1,M,14:30,17:30,BSC 302,Fabien Avaron
,,LAB,2,T,14:30,17:30,BSC 302,Marc Charette
,,LAB,3,W,14:30,17:30,BSC 302,Charles Benoît
,,LAB,4,R,14:30,17:30,BSC 302,N/A
,,LAB,5,F,13:00,16:00,BSC 302,N/A
,,LAB,6,M,14:30,17:30,BSC 302,N/A
,,LAB,7,T,14:30,17:30,BSC 302,N/A
,,LAB,8,W,14:30,17:30,BSC 302,N/A
,,LAB,9,R,14:30,17:30,BSC 302,N/A
,,LAB,10,F,13:00,16:00,BSC 302,N/A
,,LAB,11,M,14:30,17:30,BSC 310,N/A
,BIO1540B 1LAB,LEC,1,M,08:30,10:00,SCR 002,Caroline Petit-Turcotte
,,LEC,2,R,10:00,11:30,SCR 002,Caroline Petit-Turcotte
,,LAB,1,R,14:30,17:30,BSC 310,Fabien Avaron
,,LAB,2,F,13:00,16:00,BSC 310,Marc Charette
,,LAB,3,M,14:30,17:30,BSC 310,Charles Benoît
,,LAB,4,F,13:00,16:00,BSC 310,N/A
BIO1700 - L'Animal Humain,,,,,,,,
20141,BIO1700,LEC,1,F,08:30,11:30,DMS 1130,François Chapleau
BIO2129 - Ecology,,,,,,,,
20139,BIO2129A 1LAB,LEC,1,W,13:00,14:30,MNT 202,Jeremy Kerr
,,LEC,2,F,11:30,13:00,MNT 202,Jeremy Kerr
,,LAB,1,T,08:30,11:30,BSC 335,Peter Heinermann
,,LAB,2,W,08:30,11:30,BSC 335,Nathalie Bourassa
,,LAB,3,R,08:30,11:30,BSC 335,Peter Heinermann
,,LAB,4,F,08:30,11:30,BSC 335,Peter Heinermann
,,LAB,5,T,08:30,11:30,BSC 335,Peter Heinermann
,,LAB,6,W,08:30,11:30,BSC 335,N/A
,,LAB,7,R,08:30,11:30,BSC 335,N/A
,,LAB,8,F,08:30,11:30,BSC 335,N/A
BIO2133 - Genetics,,,,,,,,
20141,BIO2133A 1LAB,LEC,1,M,13:00,14:30,FSS 2005,Colin Montpetit
,,LEC,2,W,11:30,13:00,FSS 2005,Colin Montpetit
,,LAB,1,T,08:30,11:30,BSC 335,Sofia Perin
,,LAB,2,W,08:30,11:30,BSC 335,Marc Charette
,,LAB,3,R,08:30,11:30,BSC 335,Peter Heinermann
,,LAB,4,F,08:30,11:30,BSC 335,Peter Heinermann
,,LAB,5,W,08:30,11:30,BSC 110,Peter Heinermann
,,LAB,6,R,08:30,11:30,BSC 110,Peter Heinermann
,,LAB,7,F,08:30,11:30,BSC 110,Peter Heinermann
,BIO2133B 1LAB,LEC,1,T,11:30,13:00,FSS 2005,Colin Montpetit
,,LEC,2,F,13:00,14:30,FSS 2005,Colin Montpetit
,,LAB,1,T,08:30,11:30,BSC 335,Sofia Perin
,,LAB,2,W,08:30,11:30,BSC 335,Peter Heinermann
,,LAB,3,R,08:30,11:30,BSC 335,Marc Charette
,,LAB,4,F,08:30,11:30,BSC 335,Peter Heinermann
,,LAB,5,T,08:30,11:30,BSC 110,Peter Heinermann
,,LAB,6,R,08:30,11:30,BSC 110,Peter Heinermann
,,LAB,7,F,08:30,11:30,BSC 110,Peter Heinermann
,BIO2133C 1LAB,LEC,1,M,16:00,17:30,MNT 203,Colin Montpetit
,,LEC,2,W,14:30,16:00,MNT 203,Colin Montpetit
,,LAB,1,T,08:30,11:30,BSC 110,Sofia Perin
,,LAB,2,W,08:30,11:30,BSC 110,Peter Heinermann
,,LAB,3,F,08:30,11:30,BSC 302,Marc Charette
,,LAB,4,F,08:30,11:30,BSC 302,N/A
,,LAB,5,M,08:30,11:30,BSC 335,N/A
,,LAB,6,M,08:30,11:30,BSC 335,N/A
BIO2135 - Animal Form And Function,,,,,,,,
20141,BIO2135A 1LAB,LEC,1,T,14:30,16:00,MRN AUD,Jon Houseman
,,LEC,2,F,16:00,17:30,MRN AUD,Jon Houseman
,,LAB,1,T,08:30,11:30,BSC 312,Peter Heinermann
,,LAB,2,W,08:30,11:30,BSC 312,Peter Heinermann
,,LAB,3,R,08:30,11:30,BSC 312,Peter Heinermann
,,LAB,4,F,08:30,11:30,BSC 312,Peter Heinermann
,,LAB,5,T,08:30,11:30,BSC 330,Peter Heinermann
,,LAB,6,W,08:30,11:30,BSC 330,Peter Heinermann
,,LAB,7,R,08:30,11:30,BSC 330,Peter Heinermann
,,LAB,8,F,08:30,11:30,BSC 330,N/A
,,LAB,9,F,08:30,11:30,BSC 310,N/A
BIO2137 - Int.Plant Sc.Biodiv.To Biotec.,,,,,,,,
20139,BIO2137A 1LAB,LEC,1,T,11:30,13:00,MNT 203,Loreta Gudynaite-Savitch
,,LEC,2,F,13:00,14:30,MNT 203,Loreta Gudynaite-Savitch
,,LAB,1,T,08:30,11:30,BSC 312,Peter Heinermann
,,LAB,2,W,08:30,11:30,BSC 312,Sofia Perin
,,LAB,3,R,08:30,11:30,BSC 312,Peter Heinermann
,,LAB,4,F,08:30,11:30,BSC 312,Peter Heinermann
,,LAB,5,T,08:30,11:30,BSC 330,Peter Heinermann
,,LAB,6,W,08:30,11:30,BSC 330,Peter Heinermann
,,LAB,7,R,08:30,11:30,BSC 330,Peter Heinermann
,,LAB,8,F,08:30,11:30,BSC 330,N/A
BIO2510 - Physiologie Environnementale,,,,,,,,
20141,BIO2510,LEC,1,M,16:00,17:30,SMD 224,Jerome Marty
,,LEC,2,W,14:30,16:00,SMD 224,Jerome Marty
BIO2529 - Écologie,,,,,,,,
20139,BIO2529A 1LAB,LEC,1,W,13:00,14:30,DMS 1150,David Currie
,,LEC,2,F,11:30,13:00,DMS 1150,David Currie
,,LAB,1,T,08:30,11:30,BSC 310,Peter Heinermann
,,LAB,2,W,08:30,11:30,BSC 310,Nathalie Bourassa
,,LAB,3,T,08:30,11:30,BSC 310,Peter Heinermann
,,LAB,4,W,08:30,11:30,BSC 310,N/A
BIO2533 - Génétique,,,,,,,,
20141,BIO2533A 1LAB,LEC,1,M,13:00,14:30,MNT 202,Guy Drouin
,,LEC,2,W,11:30,13:00,MNT 202,Guy Drouin
,,LAB,1,T,08:30,11:30,BSC 302,Sofia Perin
,,LAB,2,W,08:30,11:30,BSC 302,Peter Heinermann
